Man,First-year,None,No,Heterosexual,White,Social sciences,Yes,No,Domestic,Somewhat approve,No opinion,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2000-2090,,Very comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Somewhat accurately,Strongly disagree
Man,Sophomore,None,No,Bisexual,White,"Humanities/arts, Life sciences",No,No,Domestic,No opinion,Somewhat approve,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,2300-2390,,Very comfortable,Strongly agree,"Events and info sessions, BrownConnect, The CareerLAB website",Very inaccurately,Somewhat agree
Man,Sophomore,None,No,Gay,Asian,"Humanities/arts, Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,Somewhat approve,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,2300-2390,,Somewhat comfortable,Strongly agree,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, Career counseling, BrownConnect, The CareerLAB website",Somewhat inaccurately,No opinion
Man,First-year,None,No,Heterosexual,White,Social sciences,No,No,International,No opinion,No opinion,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,1900-1990,,Very comfortable,I am not familiar enough to answer.,"Events and info sessions, The CareerLAB website",Somewhat accurately,Somewhat disagree
Woman,First-year,"Grants, covering some costs",No,Heterosexual,White,"Humanities/arts, Social sciences",Yes,No,Domestic,Strongly approve,Somewhat approve,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,2200-2290,35,Somewhat comfortable,I am not familiar enough to answer.,Events and info sessions,Somewhat accurately,Strongly agree
Man,Junior,Grants and loans,No,Bisexual,White,"Life sciences, Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,No opinion,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2300-2390,,Somewhat comfortable,Strongly agree,I do not use any services offered by CareerLAB.,Somewhat inaccurately,Somewhat disagree
Man,Junior,None,Yes,Heterosexual,White,Social sciences,No,No,Domestic,Somewhat approve,Somewhat disapprove,I will abstain.,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,,35,Very comfortable,Strongly agree,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, The Job and Internship Board, BrownConnect, The CareerLAB website",Somewhat inaccurately,No opinion
Woman,First-year,None,No,Heterosexual,White,Life sciences,No,No,International,Strongly approve,Strongly approve,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,2000-2090,,Somewhat comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Somewhat accurately,Strongly disagree
Man,First-year,None,Yes,Heterosexual,Asian,"Physical sciences (incl. math, CS)",No,No,Domestic,Strongly approve,Strongly approve,I will abstain.,They were a minor factor in my decision.,,2300-2390,,Somewhat comfortable,Strongly agree,I do not use any services offered by CareerLAB.,No opinion,No opinion
Woman,Sophomore,None,No,Heterosexual,White,Life sciences,No,No,Domestic,No opinion,Somewhat approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2200-2290,,Somewhat comfortable,Strongly agree,I do not use any services offered by CareerLAB.,Somewhat inaccurately,Strongly disagree
Man,Senior,"Grants, covering some costs",No,Gay,White,Life sciences,No,No,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,,32,Somewhat comfortable,Somewhat agree,I do not use any services offered by CareerLAB.,Very inaccurately,No opinion
Woman,First-year,None,No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,International,No opinion,Somewhat approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,,32,Somewhat comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Very accurately,Strongly agree
Man,Sophomore,None,No,Heterosexual,White,Humanities/arts,No,No,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2200-2290,,Very comfortable,Strongly agree,I do not use any services offered by CareerLAB.,Somewhat accurately,No opinion
Man,First-year,Just loans,No,Heterosexual,White,,No,No,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",,,35,Very comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Very accurately,No opinion
Man,Senior,"Grants, covering all costs",No,Heterosexual,Asian,Social sciences,No,Yes,Domestic,Somewhat approve,No opinion,I will abstain.,"I looked at college rankings, but they did not factor into my decision.",Other,2000-2090,,Somewhat comfortable,It has remained the same.,"Drop-in hours, BrownConnect",Somewhat inaccurately,No opinion
Woman,First-year,Grants and loans,No,Heterosexual,Asian,Social sciences,No,No,Domestic,Somewhat approve,Strongly approve,I am not eligible to vote.,They were a minor factor in my decision.,This question does not apply to me.,2300-2390,,Somewhat comfortable,I am not familiar enough to answer.,"Drop-in hours, Resume and cover letter assistance",Somewhat accurately,Somewhat disagree
Man,Senior,"Grants, covering some costs",No,Heterosexual,Asian,"Physical sciences (incl. math, CS)",No,Yes,International,No opinion,No opinion,I am not eligible to vote.,They were a minor factor in my decision.,This question does not apply to me.,2200-2290,,Very comfortable,It has remained the same.,The Job and Internship Board,No opinion,Somewhat agree
Woman,Senior,None,,Heterosexual,"White, Asian",Social sciences,Yes,No,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,2300-2390,,Very comfortable,Somewhat agree,"Events and info sessions, Resume and cover letter assistance, The Job and Internship Board, The CareerLAB website",Very inaccurately,Strongly disagree
Man,Senior,None,No,Heterosexual,,Social sciences,No,No,International,No opinion,No opinion,I am not eligible to vote.,They were a minor factor in my decision.,I am no longer interested in becoming a doctor.,2100-2190,32,Somewhat uncomfortable,I am not familiar enough to answer.,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, Career counseling, BrownConnect, The CareerLAB website",No opinion,No opinion
Man,Junior,Just loans,No,Heterosexual,White,Social sciences,No,No,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,2000-2090,,Somewhat comfortable,It has remained the same.,I do not use any services offered by CareerLAB.,Somewhat inaccurately,Somewhat agree
Man,Senior,None,No,Gay,White,Humanities/arts,No,No,Domestic,Somewhat disapprove,Somewhat disapprove,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,2200-2290,,Somewhat comfortable,I am not familiar enough to answer.,"Drop-in hours, Resume and cover letter assistance, The Job and Internship Board",Very inaccurately,Somewhat disagree
Man,Sophomore,None,No,Heterosexual,"White, Asian",Humanities/arts,No,,International,Strongly approve,No opinion,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,2300-2390,,Somewhat comfortable,I am not familiar enough to answer.,Events and info sessions,Very accurately,Strongly agree
Man,Senior,None,No,Heterosexual,White,,No,No,Domestic,Somewhat disapprove,No opinion,Jill Stein,"I looked at college rankings, but they did not factor into my decision.",,2300-2390,,Very comfortable,I am not familiar enough to answer.,"Drop-in hours, Resume and cover letter assistance",No opinion,Somewhat agree
Man,First-year,Grants and loans,No,Heterosexual,White,Social sciences,No,No,Domestic,Somewhat approve,Strongly approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,,35,Somewhat comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Somewhat inaccurately,No opinion
Woman,First-year,Grants and loans,No,Heterosexual,Asian,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,No opinion,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,2000-2090,,Somewhat comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Somewhat accurately,Somewhat disagree
Woman,Junior,Just loans,No,Heterosexual,White,"Humanities/arts, Social sciences",No,No,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,2200-2290,,Somewhat comfortable,Somewhat agree,"The Job and Internship Board, BrownConnect, The CareerLAB website",Somewhat inaccurately,No opinion
Man,First-year,None,No,Bisexual,Asian,"Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,No opinion,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2300-2390,,Very comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Somewhat accurately,Somewhat disagree
Man,Sophomore,Just loans,No,Bisexual,Asian,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,Strongly approve,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,2300-2390,,Somewhat uncomfortable,Somewhat agree,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, The Job and Internship Board, The CareerLAB website",Somewhat inaccurately,Somewhat disagree
Man,First-year,"Grants, covering all costs",No,Bisexual,White,Humanities/arts,No,Yes,Domestic,Strongly approve,No opinion,I will abstain.,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,,34,Somewhat comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,No opinion,No opinion
Woman,Junior,"Grants, covering all costs",No,,Hispanic,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat disapprove,Strongly approve,Hillary Clinton,They were a minor factor in my decision.,,,,Very uncomfortable,I am not familiar enough to answer.,"The Job and Internship Board, The CareerLAB website",Somewhat accurately,Strongly agree
Man,Sophomore,None,No,Heterosexual,Asian,Humanities/arts,No,No,International,No opinion,Somewhat approve,I am not eligible to vote.,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,2100-2190,,Somewhat comfortable,I am not familiar enough to answer.,"BrownConnect, The CareerLAB website",No opinion,Somewhat disagree
Man,Senior,"Grants, covering all costs",No,Heterosexual,White,Social sciences,No,No,International,Somewhat approve,No opinion,I am not eligible to vote.,They were a strong factor in my decision.,This question does not apply to me.,1900-1990,,Somewhat comfortable,I am not familiar enough to answer.,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, Career counseling, The Job and Internship Board, BrownConnect, The CareerLAB website",Somewhat inaccurately,Somewhat agree
